Applicant_ID,Age,Gender,Marital_Status,Dependents,Education,Employment_Type,Years_of_Employment,Monthly_Income,Loan_Amount,Loan_Term,Interest_Rate,Loan_Purpose,Existing_Loan,Monthly_EMI,Debt_to_Income_Ratio,Credit_Score,Previous_Default,Number_of_Late_Payments,Loan_Status
APP104494,57,Male,Married,3,Graduate,Salaried,2.1,44500.0,288000,24,16.79,Education,1,14210.33,0.463,578.0,0,1,0
APP104495,26,Male,Single,1,High School,Salaried,3.7,25400.0,88000,24,16.66,Other,0,4336.56,0.171,517.0,0,0,0
APP104496,64,Female,Married,0,Graduate,Unemployed,0.0,8600.0,101000,60,17.08,Debt Consolidation,0,2514.46,0.292,543.0,0,0,0
APP104497,38,Male,Divorced,0,Graduate,Salaried,0.2,41400.0,200000,36,15.84,Medical,1,7015.62,0.229,565.0,0,3,0
APP104498,50,Male,Married,1,Graduate,Self-Employed,1.4,50200.0,663000,48,20.75,Education,0,20441.21,0.407,471.0,1,6,0
APP104499,42,Male,Divorced,2,Graduate,Salaried,2.3,38500.0,427000,12,14.88,Education,0,38516.12,1.0,557.0,0,1,0
APP104500,53,Female,Married,0,Graduate,Salaried,1.9,8000.0,63000,60,15.68,Medical,1,1521.35,0.335,585.0,0,3,0
APP104501,50,Female,Married,3,Graduate,Salaried,0.5,35300.0,513000,60,14.33,Home Renovation,0,12024.56,0.341,620.0,0,1,1
APP104502,37,Female,Married,0,High School,Salaried,0.3,22400.0,263000,36,20.96,Other,0,9903.14,0.442,565.0,1,2,0
APP104503,63,Female,Single,3,Post Graduate,Salaried,2.7,47900.0,396000,60,15.2,Education,0,9462.44,0.198,630.0,0,1,1
APP104504,52,Male,Single,4,Graduate,Salaried,0.4,61900.0,365000,36,16.19,Wedding,1,12866.58,0.368,560.0,0,3,0
APP104505,62,Male,Single,4,High School,Salaried,1.7,17000.0,93000,60,16.02,Travel,0,2262.57,0.133,569.0,0,3,1
APP104506,34,Female,Single,2,High School,Self-Employed,3.2,33100.0,178000,48,18.02,Debt Consolidation,0,5230.61,0.158,558.0,1,3,1
APP104507,30,Female,Single,0,Post Graduate,Self-Employed,1.2,65900.0,527000,24,16.32,Debt Consolidation,1,25884.21,0.465,590.0,0,4,1
APP104508,56,Male,Divorced,2,Post Graduate,Self-Employed,0.4,44500.0,200000,48,15.16,Business,1,5582.38,0.325,644.0,0,1,1
APP104509,54,Male,Single,0,Graduate,Salaried,2.8,18900.0,213000,24,14.55,Education,1,10282.17,0.608,591.0,0,1,1
APP104510,29,Female,Widowed,3,Graduate,Salaried,3.0,19900.0,256000,24,16.57,Other,1,12604.39,0.735,520.0,0,1,0
APP104511,62,Female,Married,0,Graduate,Business Owner,12.4,44600.0,136000,48,13.16,Business,0,3659.35,0.082,671.0,0,1,1
APP104512,48,Male,Single,0,Graduate,Salaried,0.7,26600.0,311000,36,16.42,Medical,1,10998.43,0.533,556.0,0,2,1
APP104513,31,Female,Married,3,Post Graduate,Business Owner,4.8,22500.0,193000,36,16.09,Wedding,0,6793.89,0.302,574.0,0,0,1
APP104514,34,Male,Single,0,Graduate,Business Owner,1.9,30500.0,93000,36,16.92,Education,0,3312.0,0.109,534.0,0,3,1
APP104515,59,Male,Widowed,0,Graduate,Salaried,0.7,19000.0,113000,24,15.13,Wedding,1,5485.97,0.467,575.0,0,1,0
APP104516,39,Male,Married,1,High School,Business Owner,2.5,52800.0,713000,48,16.12,Education,0,20250.47,0.384,581.0,0,2,0
APP104517,35,Male,Single,2,High School,Self-Employed,2.8,15200.0,172000,84,13.91,Medical,1,3214.74,0.407,582.0,0,1,0
APP104518,48,Male,Divorced,2,Graduate,Self-Employed,2.3,81300.0,584000,24,18.79,Debt Consolidation,0,29379.08,0.361,555.0,1,5,0
APP104519,44,Female,Married,2,High School,Business Owner,7.3,106900.0,1204000,12,14.14,Wedding,0,108183.02,1.012,640.0,0,0,0
APP104520,28,Male,Single,3,Graduate,Salaried,7.0,25100.0,135000,36,18.51,Wedding,0,4915.18,0.196,443.0,0,3,1
APP104521,63,Female,Married,0,Graduate,Self-Employed,0.8,29400.0,129000,48,17.44,Travel,0,3751.73,0.128,527.0,0,3,0
APP104522,29,Male,Married,1,Graduate,Self-Employed,0.9,64000.0,892000,48,19.02,Other,0,26680.32,0.417,497.0,1,3,1
APP104523,53,Male,Single,2,Graduate,Self-Employed,2.7,68700.0,431000,36,17.03,Home Renovation,1,15372.76,0.359,592.0,0,3,1
APP104524,53,Female,Married,2,Graduate,Self-Employed,1.9,31200.0,148000,12,13.11,Business,1,13226.6,0.503,598.0,0,1,0
APP104525,39,Female,Single,1,Graduate,Salaried,8.6,29100.0,286000,36,15.15,Business,0,9935.31,0.341,566.0,0,0,0
APP104526,23,Female,Married,0,Post Graduate,Salaried,2.0,38000.0,511000,60,14.59,Education,0,12046.96,0.317,606.0,0,1,0
APP104527,30,Female,Single,0,Graduate,Business Owner,1.0,29700.0,353000,36,20.11,Home Renovation,0,13138.54,0.442,505.0,1,7,0
APP104528,60,Male,Widowed,0,Graduate,Salaried,7.2,57300.0,443000,12,19.47,Business,0,40924.8,0.714,526.0,1,8,0
APP104529,62,Male,Married,0,Post Graduate,Salaried,4.7,51000.0,524000,12,14.62,Travel,0,47201.45,0.926,613.0,0,2,0
APP104530,21,Female,Single,0,Post Graduate,Salaried,1.0,32800.0,152000,48,15.23,Debt Consolidation,0,4248.02,0.13,590.0,0,2,1
APP104531,49,Female,Single,1,Post Graduate,Salaried,1.5,48800.0,421000,36,16.51,Business,1,14907.33,0.457,568.0,0,2,0
APP104532,54,Female,Single,0,Graduate,Salaried,0.5,30100.0,388000,12,14.01,Medical,0,34839.23,1.157,632.0,0,0,0
APP104533,33,Female,Married,2,Graduate,Salaried,3.9,127000.0,1796000,60,16.49,Education,0,44144.2,0.348,609.0,0,1,1
APP104534,21,Female,Single,3,Graduate,Salaried,1.0,32100.0,370000,36,15.3,Debt Consolidation,0,12880.6,0.401,555.0,0,0,1
APP104535,54,Male,Married,1,Graduate,Business Owner,16.5,65700.0,2119248,48,15.01,Education,0,12971.49,0.197,598.0,0,4,1
APP104536,49,Male,Divorced,1,High School,Salaried,5.6,36100.0,198000,60,17.62,Education,1,4987.06,0.263,509.0,0,1,1
APP104537,33,Female,Married,4,Post Graduate,Self-Employed,2.9,48200.0,298000,24,20.8,Debt Consolidation,0,15283.67,0.317,547.0,1,4,0
APP104538,49,Female,Single,1,Graduate,Salaried,25.6,45300.0,532000,60,12.74,Debt Consolidation,1,12033.95,0.367,704.0,0,1,1
APP104539,59,Male,Married,4,Graduate,Business Owner,2.3,50400.0,228000,36,15.94,Debt Consolidation,0,8009.05,0.159,580.0,0,0,1
APP104540,44,Male,Married,0,Graduate,Self-Employed,0.9,138500.0,1001000,24,15.47,Travel,0,48758.96,0.352,567.0,0,1,1
APP104541,46,Male,Married,3,Graduate,Salaried,4.8,34600.0,503000,36,15.23,Education,0,17493.37,0.506,522.0,0,2,0
APP104542,37,Male,Married,1,Post Graduate,Salaried,1.5,12800.0,178000,84,17.43,Education,0,3681.94,0.288,548.0,0,1,1
APP104543,27,Female,Married,0,Graduate,Business Owner,6.0,135600.0,1892000,60,18.45,Home Renovation,1,48508.72,0.542,540.0,0,3,0
APP104544,33,Male,Married,4,Graduate,Self-Employed,2.8,31000.0,84000,84,18.02,Home Renovation,1,1766.48,0.206,564.0,0,2,0
APP104545,25,Male,Divorced,4,High School,Business Owner,0.8,37900.0,536000,12,19.42,Other,0,49503.43,1.2,522.0,1,4,0
APP104546,46,Male,Single,1,Post Graduate,Salaried,0.8,36000.0,159000,24,18.53,Home Renovation,1,7978.71,0.39,540.0,0,0,0
APP104547,23,Female,Married,4,Post Graduate,Unemployed,0.0,8700.0,103000,48,17.59,Debt Consolidation,0,3003.6,0.345,531.0,0,1,1
APP104548,27,Male,Married,0,High School,Salaried,5.2,16600.0,75000,48,16.24,Education,0,2134.75,0.129,493.0,0,2,1
APP104549,59,Male,Single,2,Graduate,Salaried,2.3,13300.0,94000,36,17.82,Debt Consolidation,0,3389.84,0.255,538.0,1,4,0
APP104550,21,Male,Married,0,Graduate,Salaried,1.0,25400.0,187000,24,17.01,Debt Consolidation,0,9246.6,0.364,462.0,0,2,1
APP104551,37,Male,Married,0,Post Graduate,Salaried,4.7,61100.0,520000,24,16.92,Business,1,25689.99,0.513,567.0,1,7,0
APP104552,63,Male,Married,2,High School,Self-Employed,1.3,14000.0,190000,36,16.02,Home Renovation,0,6681.71,0.477,560.0,0,4,0
APP104553,45,Male,Single,1,High School,Business Owner,0.8,46800.0,480000,12,14.72,Home Renovation,1,43260.6,1.008,593.0,0,1,0
APP104554,23,Female,Single,0,High School,Business Owner,2.0,115800.0,527000,48,15.2,Business,0,14720.29,0.127,624.0,0,3,1
APP104555,35,Male,Single,1,Post Graduate,Self-Employed,0.0,59900.0,455000,36,15.62,Other,0,15911.22,0.266,586.0,0,1,0
APP104556,49,Male,,0,Post Graduate,Salaried,11.9,23600.0,92000,36,,Medical,1,3318.18,,558.0,0,2,0
APP104557,63,Female,Widowed,2,Graduate,Unemployed,0.0,11100.0,71000,24,20.82,Education,0,3642.11,0.328,447.0,1,4,0
APP104558,52,Male,Married,0,High School,Self-Employed,1.0,51600.0,388000,24,14.72,Other,1,18761.24,0.551,609.0,0,4,0
APP104559,46,Female,Single,3,Graduate,Business Owner,3.0,87100.0,528000,12,17.54,Business,1,48291.52,0.613,557.0,1,3,0
APP104560,36,Male,Divorced,0,High School,Business Owner,1.2,39900.0,480000,60,16.19,Medical,1,11721.18,0.383,485.0,0,1,1
APP104561,45,Male,Married,1,High School,Salaried,1.2,39300.0,86000,60,16.54,Debt Consolidation,1,2116.11,0.194,639.0,0,0,1
APP104562,48,Female,Single,0,Post Graduate,Salaried,9.0,72200.0,1021000,36,15.85,Education,1,35819.77,0.559,592.0,0,2,1
APP104563,29,Female,Married,2,Post Graduate,Salaried,4.4,63800.0,561000,24,13.61,Travel,0,26831.98,0.421,590.0,0,0,0
APP104564,21,Male,Single,0,Doctorate,Business Owner,1.0,85200.0,1059000,48,19.04,Debt Consolidation,0,31686.58,0.372,572.0,1,6,0
APP104565,49,Male,Widowed,1,Graduate,Business Owner,1.4,33000.0,147000,12,18.22,Medical,0,13492.35,0.409,552.0,0,2,0
APP104566,42,Male,Married,0,Graduate,Self-Employed,1.2,64400.0,422000,60,15.88,Home Renovation,0,10235.33,0.159,548.0,0,0,1
APP104567,36,Female,Divorced,3,Post Graduate,Salaried,4.0,36100.0,526000,60,19.76,Other,1,13865.63,0.565,530.0,1,5,0
APP104568,61,Female,Single,0,High School,Salaried,6.6,106700.0,961000,24,13.92,Travel,0,46104.07,0.432,704.0,0,1,1
APP104569,64,Male,Divorced,3,High School,Unemployed,,8000.0,53000,36,21.07,Debt Consolidation,0,1998.68,0.25,455.0,1,6,0
APP104570,61,Male,Single,0,Graduate,Salaried,1.5,54200.0,812000,48,17.97,Other,1,23839.77,0.582,552.0,0,2,0
APP104571,27,Male,Widowed,0,Doctorate,Self-Employed,2.0,33700.0,369000,24,15.68,Home Renovation,1,18011.02,0.703,504.0,0,1,0
APP104572,34,Male,Divorced,0,Post Graduate,Business Owner,6.4,46500.0,582000,24,18.16,Travel,0,29100.84,0.626,592.0,1,2,0
APP104573,49,Male,Married,0,High School,Business Owner,6.7,27000.0,122000,36,17.7,Home Renovation,0,4392.25,0.163,545.0,1,1,0
APP104574,39,Male,Married,1,High School,Self-Employed,1.2,16100.0,35000,36,16.28,Debt Consolidation,1,1235.34,0.187,507.0,0,1,1
APP104575,39,Female,Married,4,Post Graduate,Salaried,2.4,35400.0,492000,36,15.77,Medical,1,17241.44,0.545,581.0,0,3,0
APP104576,22,Female,Divorced,0,Post Graduate,Self-Employed,1.0,62200.0,370000,24,14.41,Other,0,17836.52,0.287,641.0,0,0,0
APP104577,61,Female,Single,1,Graduate,Salaried,6.7,32100.0,1832515,36,18.76,Business,1,13992.82,0.587,537.0,0,2,1
APP104578,65,Male,Married,1,High School,Self-Employed,0.9,58000.0,440000,36,18.02,Debt Consolidation,0,15911.47,0.274,504.0,0,0,1
APP104579,35,Female,Divorced,0,Graduate,Salaried,2.4,22800.0,307000,24,17.9,Medical,1,15311.87,0.794,542.0,1,12,0
APP104580,23,Female,Married,0,Graduate,Business Owner,2.0,64300.0,345000,24,16.71,Education,0,17009.55,0.265,596.0,0,0,1
APP104581,31,Male,Married,3,Post Graduate,Unemployed,0.0,8800.0,78000,24,20.54,Other,1,3990.48,0.522,497.0,1,5,0
APP104582,50,Female,Married,0,High School,Unemployed,0.0,12800.0,86000,36,19.4,Education,1,3169.84,0.308,554.0,1,5,0
APP104583,60,Male,Single,2,Graduate,Salaried,3.7,53700.0,586000,84,19.15,Other,0,12714.58,0.237,553.0,1,4,0
APP104584,38,Male,Married,0,High School,Salaried,6.4,48200.0,433000,60,14.24,Business,1,10129.11,0.297,679.0,0,2,1
APP104585,22,Male,Single,1,Graduate,Salaried,0.5,33500.0,388000,48,15.13,Wedding,0,10823.92,0.323,565.0,0,2,0
APP104586,52,Male,Single,1,High School,Salaried,8.9,56500.0,434000,48,15.27,Business,1,12138.03,0.367,568.0,0,1,1
APP104587,28,Female,Married,0,Post Graduate,Salaried,4.6,20600.0,250000,36,20.15,Other,0,9310.01,0.452,506.0,1,11,0
APP104588,42,Male,Married,0,Graduate,Self-Employed,1.0,49900.0,429000,48,19.28,Education,0,12890.62,0.258,571.0,1,6,0
APP104589,26,Male,Married,0,Graduate,Salaried,2.4,38900.0,136000,60,15.88,Home Renovation,1,3298.59,0.251,579.0,0,3,1
APP104590,32,Male,Married,0,Graduate,Salaried,0.4,55100.0,634000,48,16.97,Home Renovation,1,18284.26,0.506,495.0,0,2,0
APP104591,60,Female,Single,3,Post Graduate,Self-Employed,7.5,50000.0,379000,24,14.97,Debt Consolidation,0,18371.04,0.367,587.0,0,1,0
APP104592,56,Male,Single,0,Post Graduate,Salaried,,28900.0,352000,60,17.15,Education,1,8776.52,0.386,603.0,0,0,0
APP104593,35,Male,Married,2,High School,Salaried,3.4,16800.0,232000,60,16.31,Education,1,5680.07,0.53,550.0,0,2,0
APP104594,48,Male,Married,0,High School,Salaried,3.0,28900.0,398000,48,15.4,Medical,0,11157.5,0.386,582.0,0,1,1
APP104595,65,Male,Married,3,Graduate,Self-Employed,3.1,35100.0,427000,60,17.25,Home Renovation,0,10669.53,0.304,635.0,0,1,1
APP104596,38,Male,Married,1,Graduate,Self-Employed,0.2,61300.0,216000,60,20.0,Education,1,5722.68,0.191,419.0,1,7,0
APP104597,22,Female,Divorced,0,Graduate,Salaried,1.0,58500.0,849000,36,18.18,Medical,0,30770.1,0.526,562.0,1,7,0
APP104598,33,Male,Married,4,Post Graduate,Salaried,0.7,48400.0,427000,48,17.83,Home Renovation,0,12505.23,0.258,446.0,1,10,0
APP104599,65,Male,Single,0,High School,Salaried,1.0,29400.0,408000,24,15.79,Home Renovation,1,19936.03,0.828,555.0,0,4,0
APP104600,35,Female,Married,1,Doctorate,Salaried,14.0,,1080000,12,16.78,Home Renovation,0,98388.41,0.995,670.0,0,0,1
APP104601,40,Male,Widowed,1,High School,Salaried,1.5,25700.0,122000,36,18.83,Debt Consolidation,0,4461.56,0.174,537.0,0,3,1
APP104602,49,Male,Married,1,High School,Business Owner,3.3,32800.0,334000,36,17.24,Debt Consolidation,0,11947.94,0.364,516.0,0,3,1
APP104603,62,Male,Widowed,4,Graduate,Salaried,10.9,18700.0,127000,48,15.41,Debt Consolidation,0,3560.96,0.19,611.0,0,2,1
APP104604,49,Male,Married,3,Graduate,Salaried,2.7,56300.0,125000,24,15.25,Business,0,6075.69,0.108,576.0,0,0,0
APP104605,23,Female,Married,3,High School,Salaried,2.0,27800.0,361000,60,15.35,Debt Consolidation,1,8654.63,0.425,546.0,0,2,1
APP104606,39,Female,Single,4,Post Graduate,Salaried,0.9,83300.0,1229000,48,15.6,Travel,1,34578.95,0.56,667.0,0,1,0
APP104607,23,Female,Married,1,Graduate,Salaried,1.7,19900.0,176000,48,17.24,Business,0,5100.37,0.256,460.0,0,1,0
APP104608,34,Female,Single,0,High School,Salaried,3.5,22700.0,139000,24,18.91,Debt Consolidation,0,7000.72,0.308,514.0,1,3,0
APP104609,60,Male,Single,2,Post Graduate,Salaried,2.3,75800.0,362000,24,14.44,Debt Consolidation,0,17456.0,0.23,599.0,0,2,1
APP104610,24,Male,Single,1,Post Graduate,Business Owner,0.2,69500.0,369000,36,18.45,Travel,1,13423.68,0.313,610.0,1,3,0
APP104611,31,Male,Single,0,Graduate,Business Owner,2.6,25100.0,324000,12,17.5,Travel,0,29627.27,1.18,497.0,0,1,0
APP104612,51,Male,Married,1,Post Graduate,Self-Employed,8.4,82400.0,332000,24,18.0,Travel,0,16574.8,0.201,579.0,1,2,0
APP104613,63,Female,Married,3,High School,Salaried,0.6,15100.0,213000,48,17.37,Education,0,6186.97,0.41,535.0,0,1,0
APP104614,52,Female,Single,0,Graduate,Salaried,0.1,54900.0,414000,36,18.84,Debt Consolidation,1,15142.12,0.396,556.0,1,5,0
APP104615,47,Male,Widowed,3,Graduate,Self-Employed,0.6,24500.0,258000,60,17.75,Travel,0,6516.47,0.266,573.0,1,5,0
APP104616,50,Male,Single,1,Doctorate,Salaried,5.8,106500.0,799000,24,16.21,Home Renovation,0,39201.74,0.368,594.0,0,1,1
APP104617,63,Male,Married,0,Graduate,Salaried,7.9,38400.0,575000,36,16.27,Debt Consolidation,0,20292.02,0.528,612.0,0,2,0
APP104618,22,Male,Single,3,High School,Self-Employed,0.2,38000.0,260000,12,15.47,Wedding,0,23524.86,0.619,485.0,0,2,0
APP104619,29,Male,Single,4,Graduate,Salaried,8.0,34900.0,241000,36,15.55,Medical,1,8419.4,0.418,571.0,0,0,1
APP104620,48,Male,Single,0,High School,Salaried,4.9,30400.0,405000,12,14.66,Home Renovation,0,36489.67,1.2,562.0,0,1,0
APP104621,51,Female,Married,0,High School,Salaried,3.7,30300.0,106000,12,17.46,Medical,1,9690.86,0.483,597.0,0,1,0
APP104622,54,Female,Married,1,Graduate,Self-Employed,1.5,56800.0,245000,36,12.89,Wedding,0,8242.04,0.145,683.0,0,0,1
APP104623,35,Male,Single,2,Graduate,Self-Employed,2.3,38700.0,568000,24,16.04,Home Renovation,1,27821.9,0.893,596.0,0,2,1
APP104624,45,Male,Married,0,High School,Self-Employed,14.7,66400.0,214000,36,15.92,Debt Consolidation,1,7515.16,0.264,577.0,0,3,1
APP104625,56,Male,Single,0,High School,Salaried,12.1,20100.0,52000,12,16.77,Education,0,4736.97,0.236,605.0,0,3,1
APP104626,28,Female,Married,2,Graduate,Self-Employed,4.9,61400.0,727000,12,17.37,Other,1,66433.58,1.2,566.0,0,0,0
APP104627,29,Female,Married,1,Graduate,Unemployed,0.0,12000.0,97000,12,20.12,Business,1,8991.12,0.906,498.0,1,3,0
APP104628,57,Female,Single,0,Graduate,Self-Employed,4.3,74000.0,657000,12,15.42,Home Renovation,1,59430.0,0.898,562.0,0,3,0
APP104629,65,Male,Married,3,Post Graduate,Salaried,1.2,50200.0,437000,36,17.62,Debt Consolidation,0,15715.42,0.313,545.0,1,10,0
APP104630,59,Female,Widowed,3,High School,Self-Employed,15.3,37700.0,507000,36,18.67,Business,0,18500.12,0.491,551.0,1,3,0
APP104631,52,Male,Married,4,High School,Self-Employed,7.0,37500.0,260000,24,15.85,Business,1,12711.78,0.419,516.0,0,3,0
APP104632,37,Male,Married,0,Post Graduate,Business Owner,2.4,32100.0,399000,12,15.02,Wedding,0,36016.83,1.122,579.0,0,3,0
APP104633,55,Male,Married,3,Graduate,Self-Employed,8.5,48600.0,459000,60,17.86,Business,0,11620.65,0.239,571.0,0,2,1
APP104634,57,Male,Married,2,Graduate,Self-Employed,1.2,204900.0,811000,48,16.31,Business,0,23112.93,0.113,610.0,0,1,1
APP104635,39,Female,Widowed,0,Post Graduate,Self-Employed,1.2,116100.0,1320000,48,17.37,Wedding,1,38341.81,0.391,540.0,0,3,1
APP104636,64,Male,Widowed,2,Graduate,Salaried,7.8,24600.0,79000,24,15.36,Travel,0,3843.97,0.156,598.0,1,6,1
APP104637,49,Male,Married,0,High School,Salaried,4.1,11800.0,62000,60,18.35,Home Renovation,0,1586.22,0.134,504.0,1,4,0
APP104638,27,Male,Married,2,Post Graduate,Salaried,4.1,48500.0,448000,24,19.85,Debt Consolidation,1,22768.5,0.639,499.0,1,4,0
APP104639,48,Male,Married,2,High School,Salaried,4.3,49900.0,390000,48,17.16,Medical,1,11285.78,0.35,642.0,1,5,1
APP104640,29,Male,Married,2,Graduate,Self-Employed,0.7,39200.0,342000,60,15.93,Medical,1,8304.06,0.403,554.0,0,1,0
APP104641,48,Male,Widowed,0,Graduate,Salaried,2.2,93400.0,799000,84,15.4,Home Renovation,1,15597.96,0.312,567.0,0,0,1
APP104642,26,Male,Married,2,Graduate,Salaried,4.3,24600.0,226000,24,17.74,Debt Consolidation,0,11254.48,0.457,534.0,0,2,0
APP104643,49,Male,Married,0,Graduate,Salaried,1.4,40600.0,236000,60,15.64,Debt Consolidation,1,5694.02,0.292,542.0,0,1,0
APP104644,37,Female,Single,4,Graduate,Salaried,3.5,34400.0,252000,48,16.23,Travel,0,7171.47,0.208,576.0,0,0,0
APP104645,36,Male,Married,2,Post Graduate,Self-Employed,4.1,74900.0,873000,12,15.6,Travel,1,79042.88,1.121,505.0,0,3,1
APP104646,43,Male,Widowed,0,Post Graduate,Self-Employed,14.3,77500.0,1029000,24,17.57,Business,0,51158.36,0.66,529.0,0,4,0
APP104647,51,Male,Married,0,High School,Business Owner,1.4,65800.0,156000,36,15.13,Medical,0,5417.73,0.082,576.0,0,4,0
APP104648,23,Female,Single,2,Post Graduate,Salaried,,44400.0,316000,36,18.75,Medical,0,11543.4,0.26,471.0,1,10,0
APP104649,41,Female,Single,1,High School,Salaried,20.0,54500.0,378000,48,17.83,Other,1,11070.2,0.387,531.0,1,5,1
APP104650,46,Male,Married,2,High School,Business Owner,1.0,43200.0,387000,36,18.6,Other,0,14107.74,0.327,597.0,1,7,0
APP104651,56,Male,Divorced,0,Doctorate,Salaried,7.6,114700.0,231000,48,16.9,Wedding,0,6653.57,0.058,614.0,0,1,1
APP104652,62,Female,Widowed,2,Graduate,Self-Employed,1.0,84600.0,498000,84,14.37,Travel,1,9434.61,0.293,590.0,0,1,1
APP104653,57,Female,Divorced,0,High School,Self-Employed,9.5,32300.0,325000,84,16.76,Home Renovation,1,6596.64,0.282,530.0,0,3,0
APP104654,42,Female,Married,1,Graduate,Salaried,3.3,25900.0,129000,36,15.44,Debt Consolidation,0,4499.67,0.174,612.0,0,2,1
APP104655,62,Female,Married,4,Graduate,Salaried,17.9,40200.0,109000,48,11.98,Travel,0,2869.32,0.071,659.0,0,0,1
APP104656,32,Female,Married,2,Graduate,Salaried,0.9,59600.0,300000,24,19.72,Wedding,0,15227.74,0.255,496.0,1,6,0
APP104657,62,Male,Married,0,Graduate,Business Owner,5.8,21400.0,278000,48,17.63,Other,1,8112.6,0.536,557.0,1,7,0
APP104658,33,Male,Married,4,Post Graduate,Salaried,5.9,36900.0,204000,48,18.71,Other,0,6068.45,0.164,543.0,1,10,0
APP104659,31,Female,Married,0,High School,Salaried,6.3,40900.0,327000,36,17.97,Other,0,11816.91,0.289,562.0,1,6,0
APP104660,36,Female,Married,2,High School,Salaried,0.5,8000.0,28000,36,19.93,Home Renovation,1,1039.58,0.208,557.0,1,3,0
APP104661,28,Male,Single,1,High School,Salaried,1.7,17300.0,199000,36,20.15,Education,1,7410.77,0.573,510.0,1,2,0
APP104662,60,Female,Single,0,High School,Self-Employed,2.1,23500.0,178000,48,15.84,Debt Consolidation,0,5030.0,0.214,596.0,0,0,1
APP104663,60,Male,Married,0,Post Graduate,Salaried,2.0,45300.0,201000,48,18.03,Home Renovation,0,5907.53,0.13,490.0,1,6,0
APP104664,65,Male,Divorced,0,Post Graduate,Salaried,5.6,40200.0,586000,36,16.89,Other,0,20860.43,0.519,551.0,0,0,1
APP104665,22,Female,Married,3,Post Graduate,Salaried,0.3,40600.0,524000,60,17.31,Wedding,0,13110.25,0.323,523.0,0,2,0
APP104666,50,Male,Single,3,Graduate,Salaried,6.5,18700.0,128000,60,16.89,Debt Consolidation,1,3173.56,0.277,530.0,0,3,0
APP104667,50,Male,Divorced,1,Post Graduate,Salaried,3.7,114400.0,411000,48,16.41,Home Renovation,0,11734.34,0.103,592.0,0,3,0
APP104668,32,Male,Married,0,High School,Salaried,0.9,21400.0,215000,24,17.34,Home Renovation,0,10665.24,0.498,539.0,0,5,1
APP104669,30,Male,Married,3,High School,Business Owner,1.3,14000.0,170000,24,17.29,Debt Consolidation,0,8428.89,0.602,532.0,0,1,0
APP104670,64,Male,Married,1,Graduate,Salaried,0.5,64100.0,859000,84,17.38,Medical,0,17743.51,0.277,614.0,0,2,1
APP104671,31,Male,Married,1,Post Graduate,Salaried,3.1,32000.0,239000,36,16.6,Business,1,8473.5,0.46,581.0,1,2,0
APP104672,35,Male,Married,1,Graduate,Salaried,4.5,19800.0,94000,48,17.88,Home Renovation,0,2755.36,0.139,,0,1,0
APP104673,36,Female,Divorced,1,Graduate,Self-Employed,4.3,56100.0,268000,36,18.38,Medical,0,9740.01,0.174,575.0,0,4,0
APP104674,37,Female,Single,1,High School,Self-Employed,16.0,24700.0,55000,48,17.16,Business,0,1591.58,0.064,556.0,0,3,1
APP104675,46,Male,Single,2,Graduate,Business Owner,1.8,49400.0,606000,36,15.26,Home Renovation,0,21084.43,0.427,599.0,0,3,0
APP104676,22,Female,Single,1,Post Graduate,Salaried,1.0,34400.0,295000,60,16.73,Medical,1,7288.75,0.324,597.0,0,2,1
APP104677,32,Male,Single,3,Graduate,Salaried,6.4,28800.0,404000,24,15.05,Debt Consolidation,0,19598.2,0.68,594.0,0,1,0
